"population","rep.ID","T.min","T.min.min","T.min.max","T.min.na","T.max","T.max.min","T.max.max","T.max.na","T.opt","T.opt.min","T.opt.max","r.max","r.max.min","r.max.max","T.br.min","T.br.min.min","T.br.min.max","T.br.min.na","T.br.max","T.br.max.min","T.br.max.max","T.br.max.na","a","b","tmax","d.t","a.mod","b.mod","tmax.mod","d.t.mod"
"25","25.C05",6.70861471657342,-12.7807261677974,14.3996045703099,0.0115,40.2311244119323,39.3342872829701,41.5137753020493,5e-04,32.7608639890716,31.3567766969762,35.5107060342739,3.98758381711833,2.72022920829814,4.95008303163198,20.7109332335478,15.9296165832762,24.9918589599236,0.00166666666666667,38.5425914113151,37.5816986946896,39.8242728616863,5e-04,0.0637185654844219,-1.51161475096972,41.1388416495175,5.09521832989403,0.0618352001317585,-1.4390560976545,41.1388955657878,4.7718848219342
"33","33.D05",5.25660082232441,-6.03045827344414,14.7255256070617,0.00466666666666667,40.1990639474708,39.5913867789613,40.9491595946728,0,34.2231218978328,32.0692199485708,36.9164994509801,4.05134751788186,3.04912112531787,5.01098131713089,22.3334551198937,18.3546709043053,26.3877818103603,5e-04,38.954008236485,38.1533530595789,39.7252059121212,0,0.0543404183062638,-1.3297756505626,40.7986626106266,3.09602481094188,0.0549927871619688,-1.33425191022139,40.878543896879,3.2328992769313
"23","23.E05",5.27253026803998,-9.05623479255315,13.4657772636495,0.00583333333333333,39.954153488904,39.3861753273256,40.6985051788839,0.000166666666666667,32.8040898406806,31.4005608266537,35.4569030430704,3.96842756530759,3.1192232337157,4.82211848399385,20.625862778986,16.6740006757173,24.1620661691468,0.001,38.3578360093422,37.7193571825482,39.391701569067,0.000166666666666667,0.0603869576688394,-1.36725820110337,40.7347405778873,4.44701057503868,0.0598553442206448,-1.33749280728807,40.7427257674641,4.31048828966779
"anc5","anc5.F05",6.10973765155646,-5.21746727081445,13.7694971277549,0.00433333333333333,40.3064216579189,39.7621261940304,41.10865854936,0.000166666666666667,33.960050779554,32.2515185199536,36.3650431903327,4.46108361618864,3.38204961510345,5.33858913977033,22.2351572751809,18.2529488811517,25.4328864441619,0.000833333333333333,38.9401668962263,38.2922861919027,39.8145957117246,0.000166666666666667,0.0589750577434739,-1.43064170562507,40.9481399775499,3.55753008013643,0.0593671006049279,-1.42692213350033,41.003502247372,3.64592196167151
"22","22.B05",4.36204583730915,-8.42035056822488,15.013253603531,0.00633333333333333,40.0647305027215,39.4780868943862,41.0359230076566,0,34.5426162155559,32.0120737561972,37.621897735719,4.733214222862,3.35993915108409,6.12415055522254,22.8748440487268,18.1956485711455,27.5896971433532,5e-04,38.9455380781365,37.9948005519684,39.8261077926697,0,0.0564736774678835,-1.27557290675993,40.5128549204553,2.726712023057,0.0575878765740521,-1.30644057619902,40.6320137975936,2.95067158090135
"28","28.C05",5.73522854355106,-12.4529612479419,14.6750247404968,0.0125,40.1486848530149,39.3547334453824,41.4193144615913,0.000666666666666667,33.5517574945955,31.2732443403662,36.7108740823994,3.94270003240627,2.6165978877691,5.14306318811244,21.5718511064899,16.1382593181046,26.0281669549989,0.00216666666666667,38.7482800016828,37.7676503003206,39.9368722046074,0.000666666666666667,0.0566133599236755,-1.37745085551119,40.8573025165673,3.8010614701652,0.0564837551330021,-1.35614592347778,40.9301722932692,3.77143380423288
"9","9.D05",5.15102600224678,-9.55487524303958,14.4835418584833,0.00833333333333333,40.11071093288,39.4170366274243,40.9781060804744,0.000333333333333333,33.2393027440084,31.4674776860996,35.8407950340798,4.03025583925332,3.03056428858757,5.09622433611344,21.0866362559944,16.6734682287221,24.953265439462,0.000833333333333333,38.6209857121606,37.825625204278,39.6426976814185,0.000333333333333333,0.0584798336714627,-1.34499478747085,40.827457181813,4.07388810894652,0.0583661886481627,-1.3243272420009,40.8796417612409,4.02005558589082
"anc2","anc2.E05",3.62439666355863,-9.86767544887524,14.6904031934572,0.00983333333333333,40.124151204553,39.5781614084064,41.2038710923981,0.000166666666666667,34.7191910474906,31.8623702392397,37.8477391179039,4.15642610591706,2.88560378910516,5.37856655623057,22.7217945734901,17.4571886769263,27.2749754984706,0.00133333333333333,39.0540696899272,38.055982039836,39.9130373325839,0.000166666666666667,0.052083540605681,-1.20453434335465,40.5906552734778,2.55410528994652,0.05306805437687,-1.23051621158898,40.7150967692755,2.777019734652
"17","17.F05",6.52258457578596,1.89069561945665,10.610928187951,0.000833333333333333,40.1826933882063,39.9686198686738,40.482137395953,0.000166666666666667,34.5963196911188,32.9581104225844,35.8215778576148,4.80553520061141,4.23602978267767,5.34923285147125,23.3178059077577,20.9389372195335,24.9783581722697,0.000166666666666667,38.980405336299,38.5350971258131,39.3493060380214,0.000166666666666667,0.058222483299552,-1.46188997150708,40.6961147673964,2.82501987599419,0.0585943392150731,-1.46483904641365,40.7347466968101,2.93737185427258
"16","16.B05",4.942401515148,1.38001079140256,8.22832551662379,0,40.2747052095935,40.0345103094295,40.4832216126818,0,32.8353993362573,32.1594642461286,33.5868464291668,3.61613503646266,3.36517142663964,3.83247601357458,20.2741492945525,19.1363007872689,21.3955798242751,0,38.5897880559719,38.3144635651941,38.884056368964,0,0.0582471203997379,-1.32903486244375,41.1363212492379,4.62814499616147,0.0583241003278295,-1.32465736848048,41.1394792289852,4.63674732544941
"cc1690","cc1690.C05",7.02866776833032,-4.96810497251889,13.1532405114958,0.00633333333333333,40.2391937224255,39.6173268901604,40.9786308533775,0,33.2162851978542,31.7059241369338,35.5979546141049,3.6638809352667,2.81520788257133,4.39728410776008,21.2852843937924,17.7340121210004,24.7742207312561,0.000833333333333333,38.6825184618946,38.0555310549886,39.70246800565,0,0.057860759274441,-1.49779079324291,41.1317225017996,4.30305243129262,0.057490161408065,-1.461773776165,41.1427994236575,4.23034082684172
"10","10.D05",5.52912286736783,-8.77589735606583,14.339176648153,0.01,40.195644259983,39.4742062331913,41.1142299164169,0.000166666666666667,33.59181060804,31.5149658499253,36.5084735367968,3.60415968218839,2.54084594186033,4.55609332570176,21.4716875406023,16.9116596570733,25.8693671960053,0.0015,38.7834260957357,37.9383569909462,39.7950330080793,0.000166666666666667,0.0539466994863231,-1.34339265731554,40.9445732127508,3.69227984802225,0.0539472064120652,-1.33017535648388,41.0020590360434,3.70788208795322
"cc1690","cc1690.E05",6.85604200361538,-7.09840212603525,13.4328501746012,0.00583333333333333,40.265792546159,39.418628902984,41.1425572818729,0,33.0721499609131,31.664408841016,35.4766178404733,3.46839884122608,2.61553534141829,4.23148650840828,21.0087999093512,17.0194502072985,24.735108783127,0.000833333333333333,38.6669380388556,37.8964216811569,39.7288806594588,0,0.0571311748260334,-1.46923335200625,41.2221606953487,4.51212732868499,0.0564004973915051,-1.43291289032857,41.2316479828176,4.36683795286149
"anc3","anc3.F05",5.1642705105136,-4.93682034302164,13.175880066097,0.0085,40.0169971023996,39.5395653505094,40.6212932759336,0.000333333333333333,34.0225882018395,31.7273148733003,36.364540682524,3.90102885085981,2.96722655675893,4.78691271220846,22.1353065717434,18.4727824459802,26.0401580026051,0.00133333333333333,38.7379617316817,38.0138474797201,39.5856397448358,0.000333333333333333,0.0536495496687265,-1.31695674677596,40.6148029010539,3.07316321967246,0.0541606613328453,-1.32147798020345,40.6859366613237,3.21397923402718
"23","23.B06",5.37635365526896,-19.5866990641429,15.0155294977531,0.0163333333333333,40.1441845696764,39.1468744780916,41.5645109606503,0.000166666666666667,32.9797374063431,30.9865977496821,36.3879310072084,4.06522136079771,2.55014143098335,5.32414225850358,20.8028484393692,14.7335588675472,25.8096638528564,0.00166666666666667,38.5790491954266,37.4976398806382,40.031206083632,0.000166666666666667,0.0605112150213854,-1.36778927560683,40.9154976531418,4.54908290072688,0.0595212262096187,-1.32507005427897,40.9520726565689,4.31354418929261
"1","1.C06",7.6515507069276,-8.1215959329708,16.0598449409041,0.0116666666666667,40.2189120675394,39.5143657329984,41.6649789612717,0.000166666666666667,34.1563451340266,31.6065271163966,37.1903172643958,4.07215829019707,2.62264882768791,5.50739180844205,22.7552377537209,17.5825089380768,27.8875067593056,0.00216666666666667,38.9625210050326,37.7804741363642,39.9901827293071,0.000166666666666667,0.0562974985471537,-1.53315498243265,40.9265744654259,3.34446927119159,0.0563533643589131,-1.51748123359644,41.0248534504545,3.42283019796868
"14","14.D06",7.01458952758093,-1.36531990437761,11.2638500614693,0.00233333333333333,40.5299101242938,40.0573575361164,40.9919854126201,0,32.8821953930372,32.2582756346719,34.2928488314525,4.19045535427213,3.67903295337359,4.7650221604787,20.7979073024416,18.7987473022487,22.9887555267176,0.000333333333333333,38.7719146354271,38.3697639782664,39.3664569416072,0,0.0667212023974778,-1.56667196998866,41.4579998467246,5.37684965788737,0.0654082081573947,-1.51575411746127,41.4172422846851,5.1486251503794
"24","24.E06",4.7272953238264,-7.01482358531359,14.3126253481233,0.00683333333333333,40.0950041597029,39.5374503175381,40.9890787809847,0,34.650016995348,32.0696132767781,37.6885835229277,4.05418254356617,2.89122703465456,5.17655619439856,22.8545060474455,18.2754527527004,27.0966570221167,0.00183333333333333,38.9920477714709,38.0889529895424,39.8115624573649,0,0.0523070740922068,-1.27808579807684,40.5988036791155,2.5914151791977,0.0531249199420019,-1.29401439813148,40.7089158441257,2.8303568512037
"8","8.F06",8.5418660530183,-7.66181073777108,16.6944347412151,0.0128333333333333,40.1525036421775,39.2769471306179,41.415881518267,0.000166666666666667,34.2919150880653,31.8982748307169,37.745989183307,3.75837820948681,2.33043661277201,5.11858142451438,23.0603109771297,17.0391477247157,28.064559961018,0.0025,38.9528125009934,37.7123105152237,39.9534506370772,0.000166666666666667,0.0536578108259374,-1.57792910730006,40.881410704718,3.10961211341347,0.0538480046056274,-1.55097460083175,40.9946353083908,3.23768753594336
"anc2","anc2.B06",6.5538175810034,-4.61993854104818,13.4179982766006,0.00366666666666667,40.0851452317677,39.5867282049767,40.7869817005874,0,33.5059746460664,31.8773792763279,35.6861873056759,4.1941099352205,3.29047411365564,5.05860915479281,21.7977561794364,18.4903879138381,25.0516128525351,0.000166666666666667,38.6431633697345,37.9675938938444,39.4925022835131,0,0.0592893696191621,-1.47278297046057,40.797405681959,3.83594157781202,0.0595557009651516,-1.45986435558635,40.8426480303555,3.86130888950317
"26","26.C06",6.43301471069837,-3.02125103757253,12.5166585312471,0.00466666666666667,40.1687379514175,39.6573993778281,40.7774713028152,0,33.374877561679,31.7825701530935,35.3392741903005,3.76152442923862,3.03293377766903,4.39453699032396,21.4358654322445,18.5852776916953,24.5537817679321,0.000833333333333333,38.6729950912776,38.0405194180598,39.4111061280705,0,0.0569786689424518,-1.4400748876248,40.9747960439522,3.97865178580602,0.0569999689405834,-1.42255025135166,41.0015218556167,3.99152944107621
"31","31.D06",5.65864158148015,-7.38224697790135,15.4157059191384,0.0095,40.0396034436872,39.3765250146255,41.1317896103503,0.000333333333333333,35.4444898546571,32.1714390975615,38.7106593624514,4.57027077451885,3.00351689980396,6.20619209571245,24.1975272345841,18.1716876628393,28.7629013253019,0.001,39.1769111394301,37.8648043902639,39.9121536766538,0.000333333333333333,0.0530086560456213,-1.34982696409328,40.4157617530503,2.01734872088616,0.0541382386854756,-1.37083696889478,40.5926980611853,2.38064144470046
"18","18.E06",5.254346621966,-11.9681389547767,13.9120040151916,0.00783333333333333,40.9853521666141,40.0517063175959,42.0607498072911,0,33.3120608294991,32.0337442882668,35.8033420188526,3.45095432475222,2.71628730428573,4.31673979246782,20.4901498229699,16.5267792038922,24.4534134771648,0.001,39.2707473874841,38.4813699451852,40.3248598283119,0,0.0566265797538652,-1.33593144935942,41.9354689593621,4.92849114843887,0.055416122178551,-1.28513737302665,41.9004345759982,4.65445962563201
"22","22.F06",5.27274969284482,-10.4011088686629,14.8456276798139,0.00966666666666667,40.0603787475342,39.363367415452,41.0555815958983,5e-04,33.3146412459173,31.3674782219635,36.2063197342785,3.7118387415797,2.73665795650789,4.71335708652699,21.1422396587469,16.1382503436502,25.2199945822689,0.00166666666666667,38.6038791317177,37.775428265066,39.738850548464,5e-04,0.0555588417547831,-1.33613136941414,40.7987814884548,3.87062719796345,0.0554688441244357,-1.31299899104618,40.8595701473984,3.85466023504814
"20","20.B06",4.39513148309347,-6.44331475624596,14.2719104808931,0.00683333333333333,40.0875371673228,39.5319468427037,40.8311691337233,0.000166666666666667,35.0095449252563,31.9892617709979,37.9362432134495,3.84563439194203,2.71741716494657,4.91451945249927,23.1449279326082,18.1820661376107,27.3604217455017,0.00116666666666667,39.0878667389236,38.1573197381047,39.8383334722631,0.000166666666666667,0.0496616218633978,-1.24358518349513,40.5605374767177,2.27272547388857,0.0505242626707354,-1.26274560814107,40.6843582705747,2.54216939763696
"anc3","anc3.C06",5.77325605528959,-13.7049395698776,15.3381855295243,0.0116666666666667,40.1794186528815,39.3251368486923,41.4275524261383,5e-04,33.4623899395355,31.276799097586,36.7432884143992,3.61502528625052,2.44749987077432,4.68458875714422,21.3801584289433,16.3149551080574,26.525217770102,0.00283333333333333,38.7623668889053,37.7175086811099,39.9269314499723,5e-04,0.0546643501388748,-1.36634760180789,40.975940140365,3.89435354704451,0.0543762463290037,-1.34601050308527,41.0332583156242,3.80993487171202
"5","5.D06",6.8799970567777,-10.6002644956923,16.054773261205,0.0133333333333333,40.092814151179,39.3227853090787,41.3810174444137,0.000166666666666667,33.6393964768295,31.2560058030839,36.7518173530522,3.52848146295037,2.24122558870177,4.62437472903193,21.8827019541296,16.0280674689753,26.8996216930226,0.00266666666666667,38.7250862910407,37.6648369609073,39.9025952569105,0.000166666666666667,0.0537634494670031,-1.44179514259482,40.8837929350522,3.62988724405711,0.0536005348378048,-1.42117589791501,40.9644823044459,3.64504558061727
"29","29.E06",4.59383431315103,-8.32402422483268,11.4276068875089,0.00466666666666667,40.3688808092594,39.8198295866125,41.1140189010433,0,33.4725737381697,31.786931321829,35.6140367873995,3.53194811364828,2.76112311622602,4.1515391306524,20.9586743615819,17.6612169776403,24.5800033218494,0,38.8760082496606,38.1873054590097,39.6221593845825,0,0.0539280272417508,-1.27940724023913,41.1422142489109,3.91064992794423,0.0539321580538708,-1.26086325895725,41.1756050455032,3.92304715457677
"anc4","anc4.F06",4.94031055152123,-15.4784409733062,14.5394103789077,0.017,40.3228830391283,39.4373863509014,41.6807782819079,0.000166666666666667,32.7751359326096,31.0892340886925,35.5812512088696,3.64205772783803,2.47650507984233,4.58467750347453,20.2066904499073,14.9071903150204,24.6135847978398,0.00183333333333333,38.6398652604045,37.6351537216903,40.0192376374089,0.000166666666666667,0.0590404420707503,-1.32346765979012,41.2047046234007,4.88519340128367,0.0575236492797123,-1.27403405211535,41.2015150565662,4.61469674176526
"11","11.B07",7.56746064390705,-14.9805305500948,18.0506972629977,0.0196666666666667,40.1940036009804,39.2169176169156,41.915798137781,5e-04,33.8734033747589,31.5138853711328,37.6771793675172,3.88899537317563,2.12874238385896,5.38959287033137,22.3447792518153,15.1407515266993,28.1607539764375,0.00316666666666667,38.9008515762847,37.494904434754,40.2870408466383,5e-04,0.0559028520585178,-1.51358495974086,40.9602936566587,3.62285538547548,0.0555047426543041,-1.48075651691458,41.0465871931627,3.59827170369216
"11","11.C07",6.46003721417569,-7.64745586265972,13.5444330600099,0.0085,40.2578445796972,39.5372546943563,41.2066032433969,0,33.4231611031074,31.6485544597404,36.1409712620873,3.61277486574886,2.66013847159252,4.51471417435281,21.4234566470446,16.8887977408355,25.4502102568666,0.00166666666666667,38.7762679194919,37.9743985290469,39.7533556946738,0,0.0557443375042813,-1.42827530718942,41.0949220517301,4.00713062607134,0.0554694361217368,-1.40369684959658,41.1330127606267,3.97876475945422
"32","32.D07",3.5652073979396,-3.78445231890739,12.1494590922872,0.00416666666666667,40.2641610858382,39.9901199198523,41.1009795106802,0,35.466388013495,32.7271820815791,38.1434362266617,4.30971507424588,3.30217329347564,5.44477348047208,23.6312156568978,19.7400036661081,27.519528718108,0.000666666666666667,39.3175176156338,38.6296698425539,39.8687973643838,0,0.0511522111788877,-1.19887872919258,40.6545153559525,2.07628523588231,0.0520092386112119,-1.22744667835515,40.773247837903,2.33086756046656
"anc5","anc5.E07",5.94241785012045,-5.96083708450313,14.9138920356245,0.006,40.2172087658543,39.7786125766749,41.4620496517894,0.000166666666666667,35.7886822105142,32.5983473871094,38.5542430229776,5.02730185533131,3.39243157085387,6.70703021639509,24.712437636346,19.4466895227074,28.8700032997224,0.000666666666666667,39.3975991862554,38.3142338136806,40.0524735260219,0.000166666666666667,0.0548522344714401,-1.3835540680741,40.5765933965882,1.92282017741754,0.0560816827166957,-1.41557263551657,40.7711407065515,2.32879451189775
"32","32.F07",3.00558200670569,-4.80735984214314,11.1267981514704,0.00433333333333333,40.0776778250062,39.8027338244966,40.6535685261566,0,34.9389196289375,32.204932882484,37.5006072849437,4.05362063602515,3.21812854258516,4.96406360193201,22.8875170687719,19.0038812371856,26.4398036815448,5e-04,39.0276748532472,38.2921988078359,39.7397899110492,0,0.0506504326956711,-1.16385573968429,40.5016373311923,2.28918229043945,0.0514518785213473,-1.1847798300708,40.5820060898171,2.48645439591175
"27","27.B07",-1.20208575754422,-38.0572674438598,16.0032435468556,0.107166666666667,39.607509219631,37.739594460483,42.0064173208606,0.002,31.4487433833762,27.3899725947609,36.2841552672823,2.33679719685719,0.828594253103667,3.33338592502079,16.7582561114143,2.66893432702565,25.1212734801604,0.0291666666666667,37.8223073255215,35.7917739565957,40.373161470522,0.002,0.0440285135244682,-0.879114671116561,40.530864658478,4.72824327228001,0.0423532787168576,-0.900169674710902,40.6135562611151,4.41907257427751
"27","27.C07",-1.8898714134447,-41.4325760646622,14.5559403820751,0.105833333333333,39.9967135196681,38.3522307505034,42.5617224770169,0.00166666666666667,31.8402741409505,28.251760426274,36.7847374192455,2.46229049262455,1.09437410625449,3.68406115009668,16.8884693027452,2.96442523751583,25.2955105961588,0.021,38.2481189580517,36.3356452210827,40.8278877764171,0.00166666666666667,0.0446414727944055,-0.8457192650503,40.8606213401859,4.73887158091511,0.0431065397963549,-0.882948583508305,40.9435973794353,4.39906330800201
"35","35.D07",4.44742465587969,-10.214046776345,12.4118377307104,0.00683333333333333,40.5658565251944,39.9470508503142,41.4830768945946,0,33.4473737958234,32.0249747406349,35.8055506885947,3.82752770710374,2.9507477726684,4.55862439286295,20.8755413327154,17.2874410224555,24.4334419434238,5e-04,39.005382253124,38.2986730812353,39.8664120276106,0,0.0568222505225062,-1.28316823281717,41.3234075502098,4.24144852850874,0.0565577579271625,-1.25519094376873,41.3367931749403,4.16236679390622
"17","17.E07",6.61630796889675,-0.990805590489369,13.1908014341622,0.002,40.3403574032293,39.9173096199236,40.8856507574948,0,33.6046920140899,32.3689086684174,35.1738026849143,4.26894062241028,3.6761500340951,4.91388674498979,21.7948303406321,19.373516121676,24.3389974834571,0.000166666666666667,38.8446780489845,38.3025971627691,39.4240935649744,0,0.0602035065732321,-1.48824096800334,41.0743503732256,3.99681695993357,0.0603599635002347,-1.47445902100877,41.1052525839572,4.02643653144722
"35","35.F07",4.53720171896963,-9.75678349528066,13.5250312890852,0.0075,40.6383787304278,39.9795038277706,41.8102099583043,0.000166666666666667,33.9082765799768,32.1419848137698,36.7358480114434,3.644600064181,2.73569356403949,4.55149727769531,21.3916098739352,17.007561472653,25.6255054247118,0.00116666666666667,39.2131354623847,38.4320319977873,40.2023123972853,0.000166666666666667,0.0532765381720489,-1.27038736600334,41.3903821745418,3.78122186401158,0.0533071342884926,-1.25452350027714,41.4330069287795,3.75483755727344
"anc3","anc3.B07",6.46245153049895,-11.1572132740488,15.8502850214766,0.016,40.1051866239157,39.1962038869332,41.2581319852601,0.001,33.7027331455257,31.3197516498444,37.0122449729711,3.89308673946625,2.43924558508452,5.18814904038548,21.9688184768818,15.7817768960494,27.0004987106758,0.00216666666666667,38.7626326887683,37.6999191200627,39.9177278197251,0.001,0.055755957077484,-1.42748647684151,40.8208707876151,3.60665673939227,0.0557312242129631,-1.40564533691985,40.9014123694347,3.6209230966892
"7","7.C07",7.35354627761508,-12.2771764296006,16.5113958934664,0.0103333333333333,40.180323379449,39.3587511350581,41.3003926026897,0.000166666666666667,34.2316880722771,32.0005939625992,37.1729905204555,4.28493113705007,2.79474996548433,5.57466712027147,23.1655019087616,18.11081534901,27.9011074444632,0.00216666666666667,38.8879844094779,37.8314328752689,39.8565642585834,0.000166666666666667,0.0589452048769497,-1.47130599045381,40.787486455569,3.76871347847411,0.0761431721171655,-1.31621797587699,40.8591040059062,3.84459068440971
"anc3","anc3.D07",5.03739818876744,-7.49666871725555,13.9797584025269,0.00633333333333333,40.1391886509138,39.497022635294,40.9941978721561,0.000166666666666667,34.0531540207807,31.8431095715231,37.026127300869,3.72564771586814,2.72936947736215,4.69483287054177,22.0467064748786,17.592182848141,26.3465311625503,0.001,38.8713155737205,37.9409511626405,39.7343519939962,0.000166666666666667,0.0523321282730482,-1.30018618170984,40.7740686169089,3.14913896029174,0.0530499113754135,-1.30920053232688,40.8681315292968,3.2855571628507
"15","15.E07",5.28374683019351,-15.9310238811107,15.4925666143677,0.0181666666666667,40.401346069125,39.4014809369919,41.7486052707845,5e-04,33.0926820680686,31.5096670401402,36.2459541749573,3.78256936487336,2.41178166497397,4.83758741453959,20.6583475391636,15.197611730212,25.6726827026115,0.00233333333333333,38.7966397387789,37.7962424293504,40.1983412899061,5e-04,0.058675314140202,-1.35251000576346,41.2421108512544,4.62069416756183,0.0573670288479035,-1.30575968038449,41.2633609478377,4.38791969248819
"cc1690","cc1690.F07",4.66797086315779,-16.5717686627291,15.7527938216396,0.021,40.2424847741672,39.3258457507082,41.6065141719855,0.000666666666666667,32.7205717984242,30.9281655963405,35.9060001738414,3.3145244510352,2.19982862668458,4.29155765595298,20.0048620569342,14.0426736049257,24.7051458412237,0.00433333333333333,38.5829444787612,37.6163612284599,40.01413316232,0.000666666666666667,0.0557149102479554,-1.28409512640746,41.1665183745234,4.75190061754875,0.05421148399448,-1.23564882675413,41.1819327356518,4.46769644894428
"anc5","anc5.B08",6.49503667766694,-1.6227351283623,11.9765659859788,0.001,40.7156654060781,40.1631015759034,41.3276805388706,0,33.7387823380277,32.6214585119364,35.2822003622377,4.21704995242678,3.54224352631984,4.76572244363593,21.7105954302435,19.2455510920934,23.9483636125751,0.000166666666666667,39.1666151683581,38.678258060008,39.7541917053923,0,0.0602432828503305,-1.47550962778047,41.496369969535,4.25407594212637,0.0602230663430587,-1.45827280865182,41.5026231112609,4.22728251801614
"32","32.D08",6.36490133563442,2.28380132608478,10.8039435948856,0.000666666666666667,40.1843887943898,39.9530898980747,40.4998774679318,0,33.9658312427804,32.6217012961102,35.0370287977482,4.44816623825975,3.98744158703221,4.85374361420855,22.3595781204224,20.5173683484141,23.8956483758339,0,38.8168163565835,38.3588208781192,39.1575563994643,0,0.0588537638545408,-1.45318590828852,40.8116508015071,3.40470730101483,0.0592679460179698,-1.45928087036228,40.8421132253672,3.50388039289261
"33","33.E08",5.68207513413184,-3.18649451062596,12.3697866189436,0.00483333333333333,39.9542582438572,39.557304170586,40.4543022491184,0,33.63988958976,31.6601617516518,35.4422435013034,3.59062856435691,2.89186203699226,4.16085340197186,21.6833410286908,18.2633910852573,24.5620073742707,5e-04,38.5796625676252,37.8570565806982,39.2645136644906,0,0.0533000872624546,-1.35378924090391,40.6643588377885,3.37078710401844,0.0536492999269938,-1.34822209527071,40.7098088979938,3.48130934373526
"14","14.F08",6.72076797902808,-2.19001077842331,11.6738585088283,0.00233333333333333,40.7194117097506,40.2096464895596,41.3630412185983,0,33.4574621351697,32.6277493258498,35.1828887664847,4.26818343807877,3.65321692887944,4.87414974920814,21.399318589034,19.0509143539001,23.644511467403,0,39.0825913961,38.6222655539341,39.7232391360592,0,0.0628338820908834,-1.51636942721608,41.5499351615202,4.69543201486751,0.0623052883418946,-1.48136246709461,41.5330298747533,4.57212663744924
"17","17.B08",5.14055847621588,0.150741463382485,10.4471603973084,0.00116666666666667,40.1336837689369,39.9385650479346,40.5060642948691,0,35.1771280751723,32.9963770785224,37.0274291168742,4.61853072767943,3.82352329827,5.33332468695639,23.7564291061,20.6798369785367,25.9929616289519,0.000166666666666667,39.1036252988645,38.6101552090989,39.622763098452,0,0.0543014220846885,-1.32165542855722,40.5471644449703,2.24180012809931,0.054785108585398,-1.33632493266383,40.6034972703615,2.38561791021941
